id,merchant_id,buyer_id,transaction_timestamp,payment_amount,chargeback_timestamp
46dc991f-455e-407f-810f-11dbf8577d99,a48a8b08-1314-426c-9310-051f5739be7f,2190f710-4f96-4560-87d5-122e78d7e365,2023-05-23 20:09:24,25575,2023-06-01 18:21:46.236840
73c9c910-5833-4f13-89f5-d5598a053a04,9e143dfe-fc34-4931-b39b-d1593579d9d4,8bbeac67-ac34-4b45-b9cd-a9e2da802d22,2023-04-13 07:25:58,3155,
6487de37-e3c8-46ff-9bd7-6be535deba9d,2c82ca7e-b181-420f-87ba-08a0c5fbe742,6a4a4f46-39d9-4985-b5ba-3311233f4b79,2023-08-11 02:50:34,625,
fa17cb00-1b62-4840-87ca-0e2795c7729b,2a363db5-dca9-435e-9156-5f088f4970a3,fdf8402e-edbe-4f24-b81b-f7c2a4ea6484,2023-04-02 18:02:27,10892,
8fcb21f1-6473-48ac-9709-4599e9167cc5,dff4f0d6-9fe6-4609-bde7-5048eff734ca,a1027f15-b35f-4135-a3b9-e1dc07228c38,2023-10-03 06:10:24,1857,
fdfb2df8-f86a-4b8b-ab62-1d5fb3bb4097,03f279a4-b894-4eb4-ac32-682688b41726,69b32fd6-3065-4b8e-b7ed-efbd84ee609c,2023-04-07 17:00:13,1029,2023-04-20 14:32:35.108118
8998d5eb-923c-4433-84e0-dba875d2a8a8,36c1fd41-ceb4-45b7-8b12-8d966871de79,bbe5751a-c19d-4dc0-9682-d5d0f2d40650,2023-09-25 16:30:36,707,
639a2c8d-849b-4e94-9cc0-8542a8741f97,688f386b-1be3-452e-a8cc-4c7a51651e4d,a50b5832-72c7-4f20-a0da-8e65a1e40f7e,2023-06-08 18:37:36,213,2023-06-26 12:00:47.685405
1d6cd736-bc42-4a50-973e-38cb4745cd2c,964946c6-729f-4f18-a8c6-c8fa8c47282f,60b126c0-37d5-43f9-8df2-391c7a017f24,2023-08-01 05:57:38,529,
bca6cdb9-8bc1-456f-9b27-2820319d339a,47a57f5b-8c18-4e18-a36a-341215c63454,36f0c190-d3af-44e4-9406-bab339fd109d,2023-05-11 22:56:20,4328,
605ea340-d6e9-4a98-b1cb-c1d68131d2e5,aea7355c-0b82-42b3-8bb4-d0ee5808de51,0ea7ef83-3abc-4125-8a18-f3503b2ff202,2023-03-23 02:06:23,14899,2023-03-26 04:07:17.725720
28a551e8-569b-42af-8cf4-179555960772,3ac3f842-7253-4dfb-b75f-58c0439fdeaa,c00563b2-286d-4169-a662-d3ead258d869,2023-02-16 03:11:32,9653,
2627757b-c58d-4858-a583-459b58c8a865,6eabe7a6-4bf2-4afd-8bb6-453bef46a300,0a0c7209-6a88-4aad-bb6a-86654058f564,2023-10-10 11:50:28,888,
5326e12a-c8d8-4947-a79a-c210ea05db29,5d0c3424-f14f-4329-8561-7f456f590a1b,982bec43-5dc2-49e5-8eef-85d5a607e593,2023-01-07 01:16:29,1396,
72054a84-2f28-42d8-8c36-bcd99d88ecf8,ea64fd66-a97f-4901-8e5a-64532ffce510,128fe93e-4933-40c0-8e3d-d110cb31b833,2023-02-27 22:28:45,5766,
bdbcc029-d872-4e7d-8d2f-5450fe648b6a,9cd88f09-98db-44b9-a9a3-1de5dfff75c3,8559699c-0e2b-4e00-a631-d2f647b61a66,2023-10-15 03:43:14,2391,
330e01e7-2a84-412e-870c-9c220d61b59a,839f4357-a5bf-41e8-afb6-1d9627dec33c,e3b83434-9383-4445-b354-f6ad3d362251,2023-08-01 13:21:33,1745,
6fc3cdf6-8c95-4f0f-ab97-68db737f72f3,84be05e9-c34a-48e9-a9f5-0e7a30bf5bbf,92aad7c7-1929-45a6-ba7b-6a8d5e5d9d82,2023-01-30 02:59:05,904,
1e7da918-d971-4d51-8b3f-af4babe3fcb0,061e7a1f-9ccd-4651-8940-abdae436d18e,ca389edf-ff39-4fa9-81ba-fa7229b728ad,2023-07-20 02:01:34,569,
cec52e92-253a-422c-916c-d40ed71a95b9,76bb82e8-a76b-4201-b9a4-5e83153bf791,69720803-09f2-41e8-9e30-7cb5f0f0d240,2023-05-03 23:52:04,2731,2023-05-26 05:50:06.947016
d3d50729-8243-40b8-8c2f-3fdd0edf43ed,ba8c7996-eec7-4e18-877b-836e51b21c69,2dcf24a1-71fa-4097-8960-cfb241449773,2023-06-20 13:05:15,6119,2023-06-21 21:22:59.238166
4a3b7471-0246-413f-b65d-a79c8c19e6a9,ef23a434-ce8e-4e8c-9571-f74f77184de7,930e599f-f761-4efc-bd75-e9026d43be15,2023-04-02 21:43:11,2737,
1bc892f0-a601-4402-adfe-562cc2057938,6eabe7a6-4bf2-4afd-8bb6-453bef46a300,4f2483ea-dbc1-4569-9562-95f87e34cea1,2023-08-02 02:09:15,3251,2023-08-07 02:47:46.925691
bee71579-4fe3-4b3e-9485-b7affce245cf,5d0c3424-f14f-4329-8561-7f456f590a1b,e25590fe-2a51-425d-a32b-2af7ee4280ee,2023-05-06 15:53:18,2893,
dede2dc2-54e0-458d-bc77-c60cc9199384,b58cfc43-278e-4d7f-8c20-6df888ca383f,63404f70-4e47-4d5e-81ce-06003739231a,2023-06-30 09:02:49,848,
90993d75-28de-4153-8b5e-b29dbfa828d7,f8eb9a6a-5ba7-45d2-8d7d-fff30890e68b,c6b69339-3c21-4ef2-8096-71b57cdabbb7,2023-06-03 07:34:32,1202,
d8bab147-97f4-4311-8b15-7d8d41957749,366f6b80-eec2-4527-bb79-f3a101773503,9bfe8674-bc4d-4f19-bbb6-c091d385a971,2023-04-30 00:02:54,12347,
94b2f18d-cff7-4c65-8439-f62d41a57eee,2a3a7198-c785-49dc-8183-d7685bff23f6,47b828df-59a9-4830-85ce-b3789ca14f83,2023-03-16 06:42:06,2173,
3be42615-c240-4c22-90cd-c02dc23df3fd,b944baa7-a19b-45b1-968e-8a1c717d466c,bed73e1b-49a5-4221-906c-5e656f003539,2023-02-11 21:11:36,1004,
c034f8af-7b7d-4763-b7a2-53d4de8e1e18,db13e6cb-6f56-4362-b18f-76e4a04788f7,5dd09839-65fc-4cce-bc36-322dca053dea,2023-02-10 01:52:35,19644,
3de2f17e-1efa-4fee-9878-f38f2bbc66c8,60247ada-caa6-45e5-be5a-e274c83009ed,c84ed3cb-ab77-4a51-959a-57115e0f35d4,2023-06-13 12:10:53,11409,
6efc697d-0424-4253-bcc5-c6295308949a,5df9a42c-b07a-4c96-842e-d4bb237208ef,70c7df1e-3d63-4add-9e90-6fa8bd7c3127,2023-09-25 22:59:06,3230,
83668bce-dfbe-4e27-a4d5-3050ef887bf4,b944baa7-a19b-45b1-968e-8a1c717d466c,de49d81f-af17-4411-bca7-761007563ca9,2023-05-05 04:45:34,3514,2023-05-08 10:57:45.567945
3a2a5eee-28f8-4341-91b7-bd0756b6bab0,5df9a42c-b07a-4c96-842e-d4bb237208ef,78551d22-4885-46a3-8ed3-063a5dc1d39b,2023-03-02 02:09:45,1750,
097d0706-47b3-4e69-ba82-e37ee466ef45,2235faa5-6c61-4d73-a5ac-5723b5ae7bea,a4b8e441-25be-43b4-9e0b-61a5d89b2be1,2023-06-13 12:55:37,3655,
ad34977c-dc22-4f8b-b917-db96b6b96945,09f201b4-eb59-4535-9c21-fee40173e031,3d082938-0c84-4b7f-8255-b4c1b373195e,2023-01-28 20:30:32,715,
f0ea9e97-8319-4a5f-9c8c-3df0eed318ed,6415d94f-2f2d-4774-b723-3fa308d2f209,81845f6c-a2bc-4428-9d93-2fec5fe487be,2023-02-04 08:25:19,2708,
1c0a08b5-be06-45a2-9cc9-378f8db6c6aa,a979a035-5e1f-4647-bce5-63c10289f8f3,dd7ed32f-44dc-471b-a06b-754a79f16fb5,2023-02-03 01:00:33,1464,
44bfe610-54c5-48b5-ab7c-3fa2a7bb61be,218bd30b-e75f-473a-8190-b06f02ba330f,a382f6e0-2aff-4dc3-ad3a-73233cf7ebdc,2023-02-03 18:09:56,8605,
0ae3a737-2c3e-4eaa-8e75-34758dea651a,556856b1-2d96-4a5f-82b9-d9512617a13c,90b41e30-70dd-407a-88eb-ed34397b10cd,2023-08-14 16:34:18,691,
1352236d-3163-480e-99c4-249682de332d,e505c9fe-24b0-446c-8a6b-09d06cd936dc,b375af72-b8b5-483d-8799-b4fe2bb6bf7f,2023-08-02 07:52:34,3992,2023-08-05 21:31:35.146501
71bf07e4-2462-4b48-ac5d-ed822643f857,6a5613d1-78df-4c4e-8361-9caf6719c09d,c9e507aa-0fa1-4dc3-93cd-42b14f062415,2023-08-23 17:41:43,1010,
81c78575-ae92-42b4-82bd-a3c87cd0b4df,318f1a02-0e34-4dc7-9898-25676636888b,a4caad4b-8005-4509-b413-8b402f81b731,2023-08-04 01:00:59,17315,
f7932e79-886a-4637-b6bd-12bfd2171786,e505c9fe-24b0-446c-8a6b-09d06cd936dc,47cac416-7c54-433f-bfe6-ee8c6d8ac202,2023-05-16 06:13:07,3469,
5564d3de-1c17-417f-af2a-51271667ac3a,5579f987-b914-44a4-bcdc-9fcaabeea43d,b3468fb5-6023-449b-b56d-123952e6e74e,2023-03-13 08:13:50,402,
a6d18b88-afc8-4be5-a6bb-5c8ebe011ba6,54f5ab7a-9c67-4691-bac2-7b5c1c135e3e,95fd65d1-02c6-4322-ba0c-c2b538c19af7,2023-04-06 10:32:41,2659,
285d7871-72a6-4d54-8b5c-c5540df38a77,1ccf9c6d-024a-401c-b9a9-e912f799300b,59bb5736-5db0-45e4-96f4-e83c510d6a76,2023-06-10 03:59:01,3817,
38052ce8-b9b7-4235-ba6c-0fdef172237a,a979a035-5e1f-4647-bce5-63c10289f8f3,b5d42423-bb03-423c-8643-5bfedf07d4b9,2023-10-12 23:25:32,581,
47229e91-27e1-47c5-9a21-cee02982b7b8,9b331c6d-7f56-4177-982c-a4724d6a6d92,f236f358-7d1d-4a40-a883-6821d2cc5f6b,2023-04-11 02:57:21,12673,
a9de9a70-5a75-4724-9f3b-8de43b88396b,baca9367-6430-41a3-b33d-81b63ff4d5c1,b86cca44-9fbf-42b7-b68f-d1b8d96eaf0c,2023-09-01 06:19:05,847,
a0fecadb-7e08-4e8e-9215-3485277aecc3,5d0c3424-f14f-4329-8561-7f456f590a1b,0263e004-f0be-45b5-8aec-8924cbdda845,2023-02-20 23:38:49,2641,
01e164e6-1e1e-4b8e-b03c-dcb05d251f8f,09f201b4-eb59-4535-9c21-fee40173e031,cc56c477-5333-4b9b-9d3e-ed3db66d1a37,2023-02-26 07:34:26,64918,
bab7ef93-c27d-4759-bf89-8f97a78940f9,c0e6c170-8e03-4a99-ab68-9cb0f7cbd1d4,cfb12b26-9e77-4922-8de9-f68cc57c8f6f,2023-06-19 08:29:19,1234,
b750c005-bee1-4f97-9570-87c81623b252,c58d51ee-2230-46a7-a883-33465c8f5951,c413d967-d9b3-4156-b1a3-fc6eb890bb4f,2023-08-26 11:00:34,17735,
d65b9477-26b8-4b70-b782-c7af3c12d90c,e505c9fe-24b0-446c-8a6b-09d06cd936dc,36473b1c-481b-4929-8aa8-0fee43575d3d,2023-03-31 08:34:55,1289,
81ed429c-d5df-4771-ab2b-4fe7d260c3d9,5df9a42c-b07a-4c96-842e-d4bb237208ef,40e0ba02-70d1-4afc-bd02-bd2ef609930e,2023-07-11 22:34:12,49232,
ed166f2b-a948-4b60-950c-c81cd042e4d9,6a5613d1-78df-4c4e-8361-9caf6719c09d,83321e8b-d046-4d94-9927-2e6a75963ca3,2023-09-22 18:31:22,873,
61c7eb15-1793-458f-924b-8a206d031325,9b331c6d-7f56-4177-982c-a4724d6a6d92,759bbba9-6e68-4634-8e58-476fdd45ca16,2023-10-06 15:46:28,651,
83edd4b0-6e7b-49e3-a6b3-64d97bbd8c26,09f201b4-eb59-4535-9c21-fee40173e031,d7d456b1-b9c3-4e09-9e8e-a89d71febfbf,2023-03-04 11:43:44,720,2023-03-12 23:40:01.275851
961745f7-6776-484c-b625-96ef6f4abcf2,b58cfc43-278e-4d7f-8c20-6df888ca383f,a5faed6f-83a2-46ac-ab89-4876a72fcff2,2023-01-09 16:58:38,825,2023-02-01 10:25:34.413729
0691fd55-13bd-4408-a331-cfff49982413,c0e6c170-8e03-4a99-ab68-9cb0f7cbd1d4,0263e004-f0be-45b5-8aec-8924cbdda845,2023-05-18 22:40:36,3301,
04e4580d-e4be-4f98-bfed-f79010d3282a,b944baa7-a19b-45b1-968e-8a1c717d466c,c621e81c-b76d-4881-93ec-b37f64ad6065,2023-10-10 00:25:35,386,
fee9c8f9-58c9-4f5d-a4be-5db9a9fab5d3,4a708de9-cb1b-4b41-bbbf-ad3e1b90499f,af53fb4f-423a-4879-8a4a-d3fd7e1f3e44,2023-09-25 20:43:51,3147,
f4babcd8-b72f-46f0-832f-3e7b8dee95ee,cbdaa54a-768b-4248-a0aa-c40ff2c78309,9cdc5450-6582-47e3-be84-93367e7d3f63,2023-06-26 11:25:41,7696,
93d39801-e04b-4101-bdc5-56be72e99f6a,f41ab8b5-9fd6-4d63-8272-b44dbf3087b8,e4f06ffc-1d9c-437d-8712-db1b3ff565f9,2023-09-04 14:16:56,1842,
2e0bc500-9216-4df4-bb88-f3e76b44425e,b58cfc43-278e-4d7f-8c20-6df888ca383f,63696d4c-ba70-4e13-af8c-7ffa18d12162,2023-03-09 05:21:16,499,
83436c0f-dc5f-46b5-bfb9-c8d14c6edd0e,36c1fd41-ceb4-45b7-8b12-8d966871de79,41cae15e-20f1-4ee8-b98c-c74add5f8403,2023-03-03 17:01:10,2046,
2400da1d-2144-47f4-9da0-504abab6721c,688f386b-1be3-452e-a8cc-4c7a51651e4d,e6fdfd14-c315-4f15-9072-050859100753,2023-03-21 04:06:17,2122,2023-03-22 20:41:56.026717
59f8b938-9dfa-47e1-9c51-d4f622050650,990e0914-7ae0-4a85-b161-5e081c69274d,9ee72a57-47a1-4a22-9f9b-cf16b9724d21,2023-07-29 09:42:08,1060,
e62fdab8-db4e-43ed-b8cd-a48d7de398ef,92956b37-af47-44a0-9a2b-bdfee393441b,f3a0289d-6e72-41ae-93a5-87819c23a9f2,2023-05-05 09:01:46,3684,
9492280c-2736-4d6d-a45b-1750e42be1a1,2235faa5-6c61-4d73-a5ac-5723b5ae7bea,8fca64fc-1d4c-4d56-944c-964980fb92e0,2023-09-26 12:30:28,5002,
27fb39a1-607b-4235-a272-17569d4e8a37,47a57f5b-8c18-4e18-a36a-341215c63454,86f056ba-009f-413d-8c9f-eea0119ce37a,2023-01-23 20:36:37,20602,
4b4d1eb2-39f6-4e29-9550-3cf5e634aad2,c0e6c170-8e03-4a99-ab68-9cb0f7cbd1d4,21754c70-fab4-46ee-8784-4b9139467a03,2023-04-28 16:56:43,632,
55a3c2a5-13cf-4e06-9090-42d161fcafee,f55927dd-cf74-4cac-b45f-e17f8b1ee71f,e300e6c8-77b7-46e2-a76a-a34263a0f666,2023-07-29 09:04:20,4500,
ff9edce1-f72d-43cd-b7e7-8bcfba484706,1411231c-4a4c-4fea-bd94-34b83e1bcbc0,9c2b9ef7-6a7e-4a4f-a86d-9293484d4ed8,2023-06-29 19:54:34,6632,
7ba0f320-273d-410c-9e6c-4ba745010b3d,2a3a7198-c785-49dc-8183-d7685bff23f6,9c0e4d9b-d2c7-46d2-9f04-607368754986,2023-01-22 12:09:04,6449,
9b06a909-64dc-4576-b3e1-1c27c0d1c418,47a57f5b-8c18-4e18-a36a-341215c63454,82d03b43-4eac-463e-aa49-36d1bd8fca0c,2023-04-06 07:21:38,1093,2023-04-08 09:57:47.958025
a511d958-b27a-427e-8517-eb189cd631b4,d6dae5b8-a99c-430c-a6ee-7956576e7af9,bb4fedf2-9492-4833-b746-1429c3d34074,2023-08-14 07:18:04,6206,
19de371b-3e39-4055-a5b3-3dce5140b42a,90f8d94d-4fd4-42a0-8b40-971a00761f2f,9db84309-f487-4f13-ae92-fc4072dbfb27,2023-01-27 19:35:01,478,
1c42b238-4cc7-42c3-94a9-9d26f023427d,50dfbc79-dd96-45e8-8479-fc421ba7b9a2,e8b3b4e2-8710-405c-b564-745b642c6e64,2023-03-22 14:54:22,7147,
6aa9b492-7f05-4c74-ace0-bd9aff627c13,990e0914-7ae0-4a85-b161-5e081c69274d,b18dfe3a-6376-428a-8d88-b607a7bb44a8,2023-02-11 17:52:20,1101,
317b9852-4b9d-4c86-9dea-cc36e2a55f02,baca9367-6430-41a3-b33d-81b63ff4d5c1,87c71558-49fa-438c-a2c1-6ec177b689f2,2023-09-01 18:26:33,1649,2023-09-15 21:11:49.010997
30702f22-2483-4bbf-93f4-65f5755696fe,aea7355c-0b82-42b3-8bb4-d0ee5808de51,9b741dad-27ff-4ccc-b778-54496a5a4f0f,2023-08-16 21:14:29,1776,2023-08-26 03:04:16.307777
55ea4999-1cdb-4af4-adcc-6659af369a1d,6d00b6c6-c12b-4850-b0d2-1e71ef175e0d,36d123b7-d00d-4526-bb92-40ab05c00c3d,2023-01-13 16:46:05,209,
b61cbde0-bd99-4a48-8993-e2d3425c105d,688f386b-1be3-452e-a8cc-4c7a51651e4d,7d38f8b6-c987-446d-ac62-3ff79c8f046e,2023-07-12 15:22:03,8029,
779459b8-7412-4117-aa21-74712d91203b,b944baa7-a19b-45b1-968e-8a1c717d466c,492b486e-d86e-47ce-929f-e7f4aa26ef27,2023-05-24 13:31:41,4133,
f81a5a18-bcc4-4724-a6d3-3debe0bb82ba,50dfbc79-dd96-45e8-8479-fc421ba7b9a2,0ff07017-9b9a-4937-bc51-c16c714427d9,2023-04-16 02:06:01,1347,2023-04-20 02:38:31.533237
ad167c07-1a8e-446c-a090-2159dccecaed,5df9a42c-b07a-4c96-842e-d4bb237208ef,023b5389-bede-49d7-bec9-f0557bdd6838,2023-04-04 23:20:22,750,
8b6558f3-ee36-4258-bc23-9f88958f2dce,0493aba8-35ef-4108-b780-0c04570e638a,0672d5dc-9fe8-466a-b1b5-4a0ba79c3d98,2023-06-24 15:21:28,375,
66650d9f-3a38-4677-a120-08b74cca0fe4,061e7a1f-9ccd-4651-8940-abdae436d18e,3bb83a8f-8466-4d39-a55b-2d41f884a24a,2023-09-20 03:00:33,648,2023-10-02 07:04:44.618859
00b84291-e29f-4704-949f-a1b9e995011b,e5eca706-2715-44d1-b0e5-8a655e056ecb,2d64f517-e934-4b99-bf61-b0121645bc88,2023-01-11 11:21:35,2037,
53e459fc-9d2a-463d-aaff-418c9a133cb4,65f727f4-e41f-4c21-83a5-641dd4f3343e,51e9bbd9-4bf7-4c3b-af7f-1dcc6a827717,2023-09-05 11:09:15,1560,
c72cd5bb-659c-4dec-b258-5b216904f2cf,6415d94f-2f2d-4774-b723-3fa308d2f209,ef3b2ce5-91ab-41aa-9643-07f122675feb,2023-04-15 07:16:44,4178,
eb6c49fc-b411-4a08-b9a0-2674113bff1c,990e0914-7ae0-4a85-b161-5e081c69274d,e0faa18d-bcf2-4ebd-944e-8419e5572134,2023-01-01 07:02:23,6854,
2ec7f8ac-0d7c-43af-b4fb-d0e7b033232e,2235faa5-6c61-4d73-a5ac-5723b5ae7bea,96043be4-ade1-4495-b6b3-31189b436d4d,2023-09-15 18:07:33,1928,
e78ab11d-9568-490f-af78-bd07147d2396,db13e6cb-6f56-4362-b18f-76e4a04788f7,fea6d4af-09b9-4e77-a93e-5c665e36b1cb,2023-05-13 12:48:16,747,
c29fb266-6f88-4715-9ce2-83f1c6a4e0e6,5d0c3424-f14f-4329-8561-7f456f590a1b,cc56c477-5333-4b9b-9d3e-ed3db66d1a37,2023-08-10 13:07:38,6245,
740eaf94-fb8d-4b63-8388-63f86c25bb6c,9b331c6d-7f56-4177-982c-a4724d6a6d92,baa9e133-7a34-48e1-a948-14991afccede,2023-05-02 05:57:10,4893,
8afac373-d2fa-4497-b73b-247b6d93320b,a979a035-5e1f-4647-bce5-63c10289f8f3,598905ee-3da7-4841-96b4-63cb207e8c2a,2023-09-06 20:11:47,344,
b08b886a-8d0d-497d-af78-b1a3fe815143,03f279a4-b894-4eb4-ac32-682688b41726,e3142e3a-ab11-47a0-88c0-7e7c9ac3a547,2023-04-01 09:47:45,3072,2023-04-06 16:23:18.709465
b8dadd10-9016-4d0d-a1d0-700e3b789faf,a979a035-5e1f-4647-bce5-63c10289f8f3,0749c69a-c293-4302-a257-393cc847f71e,2023-04-13 20:14:43,4373,
c7f241fb-6d43-4cb6-9925-959ebb7b00fe,8a78bdd8-6157-4092-8ad5-f949e1a68f03,7c056d23-eb7d-4202-adcc-d19850e36990,2023-02-21 12:14:20,1182,
1813a051-e651-4279-8549-ab0936d70c4d,8e6db705-59c3-4791-ac35-8a73e6402851,d08842a2-d89c-4148-9c02-25b849f0862e,2023-06-10 07:17:49,1946,
17eae5d4-1f9c-4122-aab6-173fa8338a8a,e980fbb3-d143-440e-9d66-230012c95fa9,22de97a3-a004-40ce-af71-35127495f636,2023-08-12 19:33:21,1161,
e0ab71a6-01b7-4ed5-9386-02407e81ff1a,09f201b4-eb59-4535-9c21-fee40173e031,a41b506f-044c-4858-8714-3c7c2e47c95e,2023-04-07 04:22:29,4404,2023-04-08 14:32:09.590707
d88974d3-a392-464f-9347-c864ca0d588d,2a363db5-dca9-435e-9156-5f088f4970a3,188fe745-abaf-4f74-9e55-919d5d1caa7a,2023-04-26 18:05:36,364,
e9ff2484-47be-422f-bff3-49fcd560301d,a00205dc-9adb-4a52-b2d7-3052680a9fef,cfb1bbe9-0df4-4aeb-832d-64d60c2a3d8c,2023-04-19 19:47:42,978,
3b07ddd5-8d91-4f9c-adf6-dffccbbd6574,688f386b-1be3-452e-a8cc-4c7a51651e4d,159ec468-639f-46bc-8463-237ead7a0ecd,2023-09-30 07:45:26,822,
dd6b313f-3d0c-4d06-a26f-ffbab6563dcf,ef23a434-ce8e-4e8c-9571-f74f77184de7,32996775-1ecb-4a67-be5e-b58c8c558870,2023-05-04 17:20:30,149,
fa72f8aa-09f0-4696-be9e-f6015bad89fa,682d57e0-9bb3-47da-b185-255e476da00f,d9637b10-4798-465e-ae1f-12bfcc95f562,2023-02-21 12:14:06,5154,
31358f08-0271-40ab-8e08-d0c8adba7157,2235faa5-6c61-4d73-a5ac-5723b5ae7bea,5c31bc7a-6f08-4fd5-b229-1829e809cafb,2023-10-07 02:36:44,4672,
78c8dd04-243c-46ae-846b-7e0158b528ab,6e38f1ea-41b9-436b-8477-bbb17dd04a2e,266ffdc3-95f0-430b-9c4c-0138b08adf62,2023-03-25 00:52:51,7640,
8b4ed3e8-a270-4afb-a84b-2d0e624efc80,b58cfc43-278e-4d7f-8c20-6df888ca383f,2da0733f-b1e2-4839-900f-4390efde7496,2023-03-10 10:22:11,455,2023-03-22 21:52:57.647082
3834ac9e-44f3-4227-9b0f-bc615daf681e,c0e6c170-8e03-4a99-ab68-9cb0f7cbd1d4,0a7b9986-d389-44f4-865d-c2e654ef447d,2023-08-28 22:28:17,378,
87d5732a-2c9b-4728-9dcc-64ad7f4c9165,d5b4241b-8489-46a4-ae18-d472f57220dd,1976f15d-a858-4ef5-bbdc-359c3eac36fb,2023-07-28 09:30:08,3731,
ce2c92c5-1638-4693-a40c-d25625d9b26b,ea64fd66-a97f-4901-8e5a-64532ffce510,f44822d9-767e-455d-ba99-d91ed720fc50,2023-05-13 14:43:05,1052,
9e7383d6-6ecc-429f-8d55-a07efe6ad3c4,6eabe7a6-4bf2-4afd-8bb6-453bef46a300,f0b87f8c-9e78-4ad5-b515-f52dbe6a6906,2023-07-20 07:31:57,717,
d4fd23f8-179b-4f48-954a-81341bab22d5,1a3faec8-7c59-4d70-bf9c-0a0752caf740,f4efc89a-8bf3-4de3-9818-3f3006a0d159,2023-05-30 11:54:57,450,
ca0ccc84-0faa-478f-a298-b72aff88c12c,839f4357-a5bf-41e8-afb6-1d9627dec33c,9b174593-37de-4045-91d8-01e18cf24c1f,2023-06-30 12:32:18,289,
8fd3f3c3-dde2-4435-934d-35d214e4408a,84be05e9-c34a-48e9-a9f5-0e7a30bf5bbf,3c58645d-37b9-4a35-8362-8ef27de621ef,2023-03-29 10:42:01,5416,
